<TICKER> <PER> <DATE> <TIME> <CLOSE>
USDRUB D 20030501 000000 31.1100000
USDRUB D 20030502 000000 31.1000000
USDRUB D 20030505 000000 31.1100000
USDRUB D 20030506 000000 30.9500000
USDRUB D 20030507 000000 30.9400000
USDRUB D 20030508 000000 31.0900000
USDRUB D 20030509 000000 31.1000000
USDRUB D 20030512 000000 31.0000000
USDRUB D 20030513 000000 30.8200000
USDRUB D 20030514 000000 30.8200000
USDRUB D 20030515 000000 30.8200000
USDRUB D 20030516 000000 30.8900000
USDRUB D 20030519 000000 30.7300000
USDRUB D 20030520 000000 30.7300000
USDRUB D 20030521 000000 30.7200000
USDRUB D 20030522 000000 30.6200000
USDRUB D 20030523 000000 30.6900000
USDRUB D 20030526 000000 30.7100000
USDRUB D 20030527 000000 30.5500000
USDRUB D 20030528 000000 30.4700000
USDRUB D 20030529 000000 30.7500000
USDRUB D 20030530 000000 30.6900000
USDRUB D 20030602 000000 30.6500000
USDRUB D 20030603 000000 30.7600000
USDRUB D 20030604 000000 30.7100000
USDRUB D 20030605 000000 30.5900000
USDRUB D 20030606 000000 30.5600000
USDRUB D 20030609 000000 30.5400000
USDRUB D 20030610 000000 30.6200000
USDRUB D 20030611 000000 30.5100000
USDRUB D 20030612 000000 30.4900000
USDRUB D 20030613 000000 30.5100000
USDRUB D 20030616 000000 30.4200000
USDRUB D 20030617 000000 30.3800000
USDRUB D 20030618 000000 30.3900000
USDRUB D 20030619 000000 30.3800000
USDRUB D 20030620 000000 30.3300000
USDRUB D 20030623 000000 30.3700000
USDRUB D 20030624 000000 30.3200000
USDRUB D 20030625 000000 30.3300000
USDRUB D 20030626 000000 30.3300000
USDRUB D 20030627 000000 30.3900000
USDRUB D 20030630 000000 30.1900000
USDRUB D 20030701 000000 30.2800000
USDRUB D 20030702 000000 30.2700000
USDRUB D 20030703 000000 30.3000000
USDRUB D 20030704 000000 30.3000000
USDRUB D 20030707 000000 30.1800000
USDRUB D 20030708 000000 30.4300000
USDRUB D 20030709 000000 30.2200000
USDRUB D 20030710 000000 30.2400000
USDRUB D 20030711 000000 30.2700000
USDRUB D 20030714 000000 30.4900000
USDRUB D 20030715 000000 30.3400000
USDRUB D 20030716 000000 30.5000000
USDRUB D 20030717 000000 30.4400000
USDRUB D 20030718 000000 30.4300000
USDRUB D 20030721 000000 30.3600000
USDRUB D 20030722 000000 30.1800000
USDRUB D 20030723 000000 30.3400000
USDRUB D 20030724 000000 30.1800000
USDRUB D 20030725 000000 30.2800000
USDRUB D 20030728 000000 30.2600000
USDRUB D 20030729 000000 30.2700000
USDRUB D 20030730 000000 30.1100000
USDRUB D 20030731 000000 30.2600000
USDRUB D 20030801 000000 30.2500000
USDRUB D 20030804 000000 30.3100000
USDRUB D 20030805 000000 30.1500000
USDRUB D 20030806 000000 30.2900000
USDRUB D 20030807 000000 30.1900000
USDRUB D 20030808 000000 30.4100000
USDRUB D 20030811 000000 30.3400000
USDRUB D 20030812 000000 30.3700000
USDRUB D 20030813 000000 30.3400000
USDRUB D 20030814 000000 30.3500000
USDRUB D 20030815 000000 30.3200000
USDRUB D 20030818 000000 30.3200000
USDRUB D 20030819 000000 30.3300000
USDRUB D 20030820 000000 30.3200000
USDRUB D 20030821 000000 30.3200000
USDRUB D 20030822 000000 30.1100000
USDRUB D 20030825 000000 30.3000000
USDRUB D 20030826 000000 30.2200000
USDRUB D 20030827 000000 30.4500000
USDRUB D 20030828 000000 30.3400000
USDRUB D 20030829 000000 30.5000000
USDRUB D 20030901 000000 30.5200000
USDRUB D 20030902 000000 30.5900000
USDRUB D 20030903 000000 30.6000000
USDRUB D 20030904 000000 30.6600000
USDRUB D 20030905 000000 30.6800000
USDRUB D 20030908 000000 30.5000000
USDRUB D 20030909 000000 30.4800000
USDRUB D 20030910 000000 30.6500000
USDRUB D 20030911 000000 30.5100000
USDRUB D 20030912 000000 30.7200000
USDRUB D 20030915 000000 30.6800000
USDRUB D 20030916 000000 30.6900000
USDRUB D 20030917 000000 30.4700000
USDRUB D 20030918 000000 30.4300000
USDRUB D 20030919 000000 30.5200000
USDRUB D 20030922 000000 30.4900000
USDRUB D 20030923 000000 30.4600000
USDRUB D 20030924 000000 30.4000000
USDRUB D 20030925 000000 30.4700000
USDRUB D 20030926 000000 30.5100000
USDRUB D 20030929 000000 30.4500000
USDRUB D 20030930 000000 30.4300000
USDRUB D 20031001 000000 30.3700000
USDRUB D 20031002 000000 30.4600000
USDRUB D 20031003 000000 30.4500000
USDRUB D 20031006 000000 30.2900000
USDRUB D 20031007 000000 30.2400000
USDRUB D 20031008 000000 30.1700000
USDRUB D 20031009 000000 29.9900000
USDRUB D 20031010 000000 30.1100000
USDRUB D 20031013 000000 30.2300000
USDRUB D 20031014 000000 30.1500000
USDRUB D 20031015 000000 30.1200000
USDRUB D 20031016 000000 29.9300000
USDRUB D 20031017 000000 29.9000000
USDRUB D 20031020 000000 29.8200000
USDRUB D 20031021 000000 29.9300000
USDRUB D 20031022 000000 29.9200000
USDRUB D 20031023 000000 29.9100000
USDRUB D 20031024 000000 29.7500000
USDRUB D 20031027 000000 30.0400000
USDRUB D 20031028 000000 29.7600000
USDRUB D 20031029 000000 29.8300000
USDRUB D 20031030 000000 29.9800000
USDRUB D 20031031 000000 29.9500000
USDRUB D 20031103 000000 29.8600000
USDRUB D 20031104 000000 29.8400000
USDRUB D 20031105 000000 29.8000000
USDRUB D 20031106 000000 29.8000000
USDRUB D 20031107 000000 29.8000000
USDRUB D 20031110 000000 29.8200000
USDRUB D 20031111 000000 29.6400000
USDRUB D 20031112 000000 29.8300000
USDRUB D 20031113 000000 29.6700000
USDRUB D 20031114 000000 29.6600000
USDRUB D 20031117 000000 29.8000000
USDRUB D 20031118 000000 29.6400000
USDRUB D 20031119 000000 29.7900000
USDRUB D 20031120 000000 29.8100000
USDRUB D 20031121 000000 29.8000000
USDRUB D 20031124 000000 29.7300000
USDRUB D 20031125 000000 29.5800000
USDRUB D 20031126 000000 29.7400000
USDRUB D 20031127 000000 29.7400000
USDRUB D 20031128 000000 29.7300000
USDRUB D 20031201 000000 29.5500000
USDRUB D 20031202 000000 29.5500000
USDRUB D 20031203 000000 29.6900000
USDRUB D 20031204 000000 29.6900000
USDRUB D 20031205 000000 29.4800000
USDRUB D 20031208 000000 29.3900000
USDRUB D 20031209 000000 29.5400000
USDRUB D 20031210 000000 29.5300000
USDRUB D 20031211 000000 29.3700000
USDRUB D 20031212 000000 29.4000000
USDRUB D 20031215 000000 29.2300000
USDRUB D 20031216 000000 29.2500000
USDRUB D 20031217 000000 29.1000000
USDRUB D 20031218 000000 29.0800000
USDRUB D 20031219 000000 29.2900000
USDRUB D 20031222 000000 29.2500000
USDRUB D 20031223 000000 29.2400000
USDRUB D 20031224 000000 29.2500000
USDRUB D 20031225 000000 29.2300000
USDRUB D 20031226 000000 29.3100000
USDRUB D 20031229 000000 29.4300000
USDRUB D 20031230 000000 29.2500000
USDRUB D 20031231 000000 29.2300000
USDRUB D 20040101 000000 29.2400000
USDRUB D 20040102 000000 29.2500000
USDRUB D 20040105 000000 29.2300000
USDRUB D 20040106 000000 29.2400000
USDRUB D 20040107 000000 29.2300000
USDRUB D 20040108 000000 29.0900000
USDRUB D 20040109 000000 28.9200000
USDRUB D 20040112 000000 28.9000000
USDRUB D 20040113 000000 28.8600000
USDRUB D 20040114 000000 28.8800000
USDRUB D 20040115 000000 28.8700000
USDRUB D 20040116 000000 28.7900000
USDRUB D 20040119 000000 28.7900000
USDRUB D 20040120 000000 28.7200000
USDRUB D 20040121 000000 28.7700000
USDRUB D 20040122 000000 28.6200000
USDRUB D 20040123 000000 28.5100000
USDRUB D 20040126 000000 28.5100000
USDRUB D 20040127 000000 28.4600000
USDRUB D 20040128 000000 28.5000000
USDRUB D 20040129 000000 28.5000000
USDRUB D 20040130 000000 28.5300000
USDRUB D 20040202 000000 28.5900000
USDRUB D 20040203 000000 28.5600000
USDRUB D 20040204 000000 28.5000000
USDRUB D 20040205 000000 28.5300000
USDRUB D 20040206 000000 28.5200000
USDRUB D 20040209 000000 28.5000000
USDRUB D 20040210 000000 28.4500000
USDRUB D 20040211 000000 28.4900000
USDRUB D 20040212 000000 28.4700000
USDRUB D 20040213 000000 28.4400000
USDRUB D 20040216 000000 28.4600000
USDRUB D 20040217 000000 28.4700000
USDRUB D 20040218 000000 28.4900000
USDRUB D 20040219 000000 28.5100000
USDRUB D 20040220 000000 28.5000000
USDRUB D 20040223 000000 28.5000000
USDRUB D 20040224 000000 28.5300000
USDRUB D 20040225 000000 28.5000000
USDRUB D 20040226 000000 28.5400000
USDRUB D 20040227 000000 28.5100000
USDRUB D 20040301 000000 28.5300000
USDRUB D 20040302 000000 28.5300000
USDRUB D 20040303 000000 28.6300000
USDRUB D 20040304 000000 28.6400000
USDRUB D 20040305 000000 28.5400000
USDRUB D 20040308 000000 28.5500000
USDRUB D 20040309 000000 28.5500000
USDRUB D 20040310 000000 28.5700000
USDRUB D 20040311 000000 28.5500000
USDRUB D 20040312 000000 28.5100000
USDRUB D 20040315 000000 28.5000000
USDRUB D 20040316 000000 28.5200000
USDRUB D 20040317 000000 28.5400000
USDRUB D 20040318 000000 28.5200000
USDRUB D 20040319 000000 28.5100000
USDRUB D 20040322 000000 28.5000000
USDRUB D 20040323 000000 28.4900000
USDRUB D 20040324 000000 28.4900000
USDRUB D 20040325 000000 28.4800000
USDRUB D 20040326 000000 28.4900000
USDRUB D 20040329 000000 28.4900000
USDRUB D 20040330 000000 28.5000000
USDRUB D 20040331 000000 28.5100000
USDRUB D 20040401 000000 28.5100000
USDRUB D 20040402 000000 28.5100000
USDRUB D 20040405 000000 28.5500000
USDRUB D 20040406 000000 28.5300000
USDRUB D 20040407 000000 28.5200000
USDRUB D 20040408 000000 28.5100000
USDRUB D 20040409 000000 28.5200000
USDRUB D 20040412 000000 28.5900000
USDRUB D 20040413 000000 28.6400000
USDRUB D 20040414 000000 28.6200000
USDRUB D 20040415 000000 28.6400000
USDRUB D 20040416 000000 28.6400000
USDRUB D 20040419 000000 28.7100000
USDRUB D 20040420 000000 28.8800000
USDRUB D 20040421 000000 28.9100000
USDRUB D 20040422 000000 28.9700000
USDRUB D 20040423 000000 28.9100000
USDRUB D 20040426 000000 28.9000000
USDRUB D 20040427 000000 28.8600000
USDRUB D 20040428 000000 28.8800000
USDRUB D 20040429 000000 28.9600000
USDRUB D 20040430 000000 29.0000000
USDRUB D 20040503 000000 29.0100000
USDRUB D 20040504 000000 29.0200000
USDRUB D 20040505 000000 28.8200000
USDRUB D 20040506 000000 28.8600000
USDRUB D 20040507 000000 28.9100000
USDRUB D 20040510 000000 28.9100000
USDRUB D 20040511 000000 28.9400000
USDRUB D 20040512 000000 29.0200000
USDRUB D 20040513 000000 29.0600000
USDRUB D 20040514 000000 29.0300000
USDRUB D 20040517 000000 28.9900000
USDRUB D 20040518 000000 28.9900000
USDRUB D 20040519 000000 28.9200000
USDRUB D 20040520 000000 28.9200000
USDRUB D 20040521 000000 28.9700000
USDRUB D 20040524 000000 28.9800000
USDRUB D 20040525 000000 28.9800000
USDRUB D 20040526 000000 28.9700000
USDRUB D 20040527 000000 29.0000000
USDRUB D 20040528 000000 29.0200000
USDRUB D 20040531 000000 28.9800000
USDRUB D 20040601 000000 28.9900000
USDRUB D 20040602 000000 29.0200000
USDRUB D 20040603 000000 29.0400000
USDRUB D 20040604 000000 29.0300000
USDRUB D 20040607 000000 29.0300000
USDRUB D 20040608 000000 28.9800000
USDRUB D 20040609 000000 29.0300000
USDRUB D 20040610 000000 28.9600000
USDRUB D 20040611 000000 28.9800000
USDRUB D 20040614 000000 28.9800000
USDRUB D 20040615 000000 28.9800000
USDRUB D 20040616 000000 28.9700000
USDRUB D 20040617 000000 29.0000000
USDRUB D 20040618 000000 28.9700000
USDRUB D 20040621 000000 29.0000000
USDRUB D 20040622 000000 28.9800000
USDRUB D 20040623 000000 28.9700000
USDRUB D 20040624 000000 28.9800000
USDRUB D 20040625 000000 28.9700000
USDRUB D 20040628 000000 29.0200000
USDRUB D 20040629 000000 29.0300000
USDRUB D 20040630 000000 29.0100000
USDRUB D 20040701 000000 28.9900000
USDRUB D 20040702 000000 28.9900000
USDRUB D 20040705 000000 29.0400000
USDRUB D 20040706 000000 28.9900000
USDRUB D 20040707 000000 29.0600000
USDRUB D 20040708 000000 29.1000000
USDRUB D 20040709 000000 29.0700000
USDRUB D 20040712 000000 29.1100000
USDRUB D 20040713 000000 29.0800000
USDRUB D 20040714 000000 29.0400000
USDRUB D 20040715 000000 29.0300000
USDRUB D 20040716 000000 29.0400000
USDRUB D 20040719 000000 29.0700000
USDRUB D 20040720 000000 29.0400000
USDRUB D 20040721 000000 29.0800000
USDRUB D 20040722 000000 29.0400000
USDRUB D 20040723 000000 29.0800000
USDRUB D 20040726 000000 29.0800000
USDRUB D 20040727 000000 29.0300000
USDRUB D 20040728 000000 29.0400000
USDRUB D 20040729 000000 29.0400000
USDRUB D 20040730 000000 29.0700000
USDRUB D 20040802 000000 29.0900000
USDRUB D 20040803 000000 29.1800000
USDRUB D 20040804 000000 29.1700000
USDRUB D 20040805 000000 29.1400000
USDRUB D 20040806 000000 29.1600000
USDRUB D 20040809 000000 29.1900000
USDRUB D 20040810 000000 29.2000000
USDRUB D 20040811 000000 29.2200000
USDRUB D 20040812 000000 29.2700000
USDRUB D 20040813 000000 29.2000000
USDRUB D 20040816 000000 29.1700000
USDRUB D 20040817 000000 29.1600000
USDRUB D 20040818 000000 29.2300000
USDRUB D 20040819 000000 29.1700000
USDRUB D 20040820 000000 29.2100000
USDRUB D 20040823 000000 29.1700000
USDRUB D 20040824 000000 29.1700000
USDRUB D 20040825 000000 29.1700000
USDRUB D 20040826 000000 29.1700000
USDRUB D 20040827 000000 29.1800000
USDRUB D 20040830 000000 29.2400000
USDRUB D 20040831 000000 29.2500000
USDRUB D 20040901 000000 29.1800000
USDRUB D 20040902 000000 29.2300000
USDRUB D 20040903 000000 29.1700000
USDRUB D 20040906 000000 29.2100000
USDRUB D 20040907 000000 29.2100000
USDRUB D 20040908 000000 29.2100000
USDRUB D 20040909 000000 29.2100000
USDRUB D 20040910 000000 29.2000000
USDRUB D 20040913 000000 29.2000000
USDRUB D 20040914 000000 29.2100000
USDRUB D 20040915 000000 29.2100000
USDRUB D 20040916 000000 29.2200000
USDRUB D 20040917 000000 29.2100000
USDRUB D 20040920 000000 29.2100000
USDRUB D 20040921 000000 29.2000000
USDRUB D 20040922 000000 29.2000000
USDRUB D 20040923 000000 29.2100000
USDRUB D 20040924 000000 29.2000000
USDRUB D 20040927 000000 29.2000000
USDRUB D 20040928 000000 29.2100000
USDRUB D 20040929 000000 29.2100000
USDRUB D 20040930 000000 29.2100000
USDRUB D 20041001 000000 29.2100000
USDRUB D 20041004 000000 29.2000000
USDRUB D 20041005 000000 29.2100000
USDRUB D 20041006 000000 29.2100000
USDRUB D 20041007 000000 29.2100000
USDRUB D 20041008 000000 29.2100000
USDRUB D 20041011 000000 29.2100000
USDRUB D 20041012 000000 29.1000000
USDRUB D 20041013 000000 29.1000000
USDRUB D 20041014 000000 29.1100000
USDRUB D 20041015 000000 29.1000000
USDRUB D 20041018 000000 29.1100000
USDRUB D 20041019 000000 29.1100000
USDRUB D 20041020 000000 29.1100000
USDRUB D 20041021 000000 29.1100000
USDRUB D 20041022 000000 28.9400000
USDRUB D 20041025 000000 28.8500000
USDRUB D 20041026 000000 28.7300000
USDRUB D 20041027 000000 28.7500000
USDRUB D 20041028 000000 28.7500000
USDRUB D 20041029 000000 28.7400000
USDRUB D 20041101 000000 28.7600000
USDRUB D 20041102 000000 28.7700000
USDRUB D 20041103 000000 28.7700000
USDRUB D 20041104 000000 28.7400000
USDRUB D 20041105 000000 28.6400000
USDRUB D 20041108 000000 28.6600000
USDRUB D 20041109 000000 28.6500000
USDRUB D 20041110 000000 28.6700000
USDRUB D 20041111 000000 28.6700000
USDRUB D 20041112 000000 28.6600000
USDRUB D 20041115 000000 28.6700000
USDRUB D 20041116 000000 28.6700000
USDRUB D 20041117 000000 28.6300000
USDRUB D 20041118 000000 28.5500000
USDRUB D 20041119 000000 28.5100000
USDRUB D 20041122 000000 28.5300000
USDRUB D 20041123 000000 28.5000000
USDRUB D 20041124 000000 28.3600000
USDRUB D 20041125 000000 28.3100000
USDRUB D 20041126 000000 28.3100000
USDRUB D 20041129 000000 28.1400000
USDRUB D 20041130 000000 28.1200000
USDRUB D 20041201 000000 27.9100000
USDRUB D 20041202 000000 27.9800000
USDRUB D 20041203 000000 27.9100000
USDRUB D 20041206 000000 27.8500000
USDRUB D 20041207 000000 27.8700000
USDRUB D 20041208 000000 28.0000000
USDRUB D 20041209 000000 28.0300000
USDRUB D 20041210 000000 28.0900000
USDRUB D 20041213 000000 28.1500000
USDRUB D 20041214 000000 27.9600000
USDRUB D 20041215 000000 27.8500000
USDRUB D 20041216 000000 27.8700000
USDRUB D 20041217 000000 27.9200000
USDRUB D 20041220 000000 27.9000000
USDRUB D 20041221 000000 27.8400000
USDRUB D 20041222 000000 27.8300000
USDRUB D 20041223 000000 27.8200000
USDRUB D 20041224 000000 27.8200000
USDRUB D 20041227 000000 27.7700000
USDRUB D 20041228 000000 27.7900000
USDRUB D 20041229 000000 27.8400000
USDRUB D 20041230 000000 27.8400000
USDRUB D 20041231 000000 27.7200000
USDRUB D 20050103 000000 27.7100000
USDRUB D 20050104 000000 27.7500000
USDRUB D 20050105 000000 27.8600000
USDRUB D 20050106 000000 27.7600000
USDRUB D 20050107 000000 27.7700000
USDRUB D 20050110 000000 27.7900000
USDRUB D 20050111 000000 27.9500000
USDRUB D 20050112 000000 27.8100000
USDRUB D 20050113 000000 27.8900000
USDRUB D 20050114 000000 27.9300000
USDRUB D 20050117 000000 28.0400000
USDRUB D 20050118 000000 28.1200000
USDRUB D 20050119 000000 28.1300000
USDRUB D 20050120 000000 28.1600000
USDRUB D 20050121 000000 28.0800000
USDRUB D 20050124 000000 27.8800000
USDRUB D 20050125 000000 28.0200000
USDRUB D 20050126 000000 28.0400000
USDRUB D 20050127 000000 28.0600000
USDRUB D 20050128 000000 28.0600000
USDRUB D 20050131 000000 28.0100000
USDRUB D 20050201 000000 27.9600000
USDRUB D 20050202 000000 27.9700000
USDRUB D 20050203 000000 28.0000000
USDRUB D 20050204 000000 27.9700000
USDRUB D 20050207 000000 28.1300000
USDRUB D 20050208 000000 28.1800000
USDRUB D 20050209 000000 28.1100000
USDRUB D 20050210 000000 28.0900000
USDRUB D 20050211 000000 28.0700000
USDRUB D 20050214 000000 28.0100000
USDRUB D 20050215 000000 27.9900000
USDRUB D 20050216 000000 27.9900000
USDRUB D 20050217 000000 27.9800000
USDRUB D 20050218 000000 27.9300000
USDRUB D 20050221 000000 27.9300000
USDRUB D 20050222 000000 27.7900000
USDRUB D 20050223 000000 27.7900000
USDRUB D 20050224 000000 27.7400000
USDRUB D 20050225 000000 27.7400000
USDRUB D 20050228 000000 27.9900000
USDRUB D 20050301 000000 27.6700000
USDRUB D 20050302 000000 27.7300000
USDRUB D 20050303 000000 27.7200000
USDRUB D 20050304 000000 27.6700000
USDRUB D 20050307 000000 27.6600000
USDRUB D 20050308 000000 27.6600000
USDRUB D 20050309 000000 27.5400000
USDRUB D 20050310 000000 27.4500000
USDRUB D 20050311 000000 27.4400000
USDRUB D 20050314 000000 27.4700000
USDRUB D 20050315 000000 27.4800000
USDRUB D 20050316 000000 27.4700000
USDRUB D 20050317 000000 27.4800000
USDRUB D 20050318 000000 27.5000000
USDRUB D 20050321 000000 27.5800000
USDRUB D 20050322 000000 27.5700000
USDRUB D 20050323 000000 27.6900000
USDRUB D 20050324 000000 27.6700000
USDRUB D 20050325 000000 27.6900000
USDRUB D 20050328 000000 27.8100000
USDRUB D 20050329 000000 27.8600000
USDRUB D 20050330 000000 27.8300000
USDRUB D 20050331 000000 27.8500000
USDRUB D 20050401 000000 27.8000000
USDRUB D 20050404 000000 27.8900000
USDRUB D 20050405 000000 27.9100000
USDRUB D 20050406 000000 27.8600000
USDRUB D 20050407 000000 27.7900000
USDRUB D 20050408 000000 27.8400000
USDRUB D 20050411 000000 27.7600000
USDRUB D 20050412 000000 27.7800000
USDRUB D 20050413 000000 27.8100000
USDRUB D 20050414 000000 27.8700000
USDRUB D 20050415 000000 27.8800000
USDRUB D 20050418 000000 27.8900000
USDRUB D 20050419 000000 27.8900000
USDRUB D 20050420 000000 27.8900000
USDRUB D 20050421 000000 27.8900000
USDRUB D 20050422 000000 27.8900000
USDRUB D 20050425 000000 27.8900000
USDRUB D 20050426 000000 27.8900000
USDRUB D 20050427 000000 27.8900000
USDRUB D 20050428 000000 27.8900000
USDRUB D 20050429 000000 27.8900000
USDRUB D 20050502 000000 27.8900000
USDRUB D 20050503 000000 27.8900000
